g	infid_local	infid_remote	ps_local	ps_remote
37.0	0.004265587515190239	0.002729789839104435	0.936129534329234	0.8950407023460341
37.1	0.004301171330082454	0.0027417770955132648	0.9362313263469617	0.895115749855909
37.2	0.004337015494344287	0.0027538568482526893	0.9363323516988469	0.8951902201404895
37.3	0.004373121493806309	0.002766029506185985	0.9364326187102456	0.8952641192138509
37.4	0.004409490815937334	0.0027782954816295558	0.9365321355999504	0.8953374530140252
37.5	0.004446124949838315	0.002790655190294755	0.936630910481841	0.8954102274041507
37.6	0.0044830253862337965	0.002803109051230046	0.9367289513665035	0.8954824481735992
37.7	0.0045201936174663615	0.0028156574867624906	0.9368262661628202	0.8955541210390818
37.8	0.004557631137486973	0.0028283009224466804	0.9369228626795326	0.8956252516457406
37.9	0.004595339441850199	0.002841039787007893	0.9370187486267767	0.8956958455682154
38.0	0.00463332002770489	0.0028538745122907994	0.9371139316175887	0.895765908311698
38.1	0.004671574393786515	0.0028668055332097264	0.9372084191693871	0.8958354453129636
38.2	0.004710104040409724	0.0028798332876973642	0.9373022187054254	0.8959044619413885
38.3	0.004748910469460577	0.0028929582166569157	0.9373953375562235	0.8959729634999465
38.4	0.004787995184387328	0.002906180763916133	0.9374877829609698	0.8960409552261928
38.5	0.004827359690193211	0.0029195013761789124	0.9375795620689005	0.8961084422932258
38.6	0.004867005493427001	0.0029329205029835492	0.9376706819406544	0.8961754298106366
38.7	0.004906934102175575	0.002946438596655554	0.9377611495496061	0.8962419228254426
38.800000000000004	0.004947147026053478	0.0029600561122672397	0.9378509717831721	0.8963079263230029
38.9	0.004987645776195704	0.002973773507595867	0.9379401554440974	0.8963734452279182
39.0	0.005028431865247263	0.0029875912430817886	0.9380287072517187	0.8964384844049188
39.1	0.00506950680735474	0.003001509781790146	0.9381166338432061	0.8965030486597342
39.2	0.005110872118156307	0.0030155295893716794	0.938203941774782	0.89656714273995
39.300000000000004	0.005152529314773169	0.0030296511340243137	0.9382906375229215	0.8966307713358501
39.4	0.0051944799157975785	0.0030438748864576315	0.9383767274855301	0.8966939390812444
39.5	0.005236725441286394	0.003058201319855236	0.9384622179831026	0.8967566505542821
39.6	0.005279267412746647	0.003072630909842111	0.9385471152598607	0.896818910278256
39.7	0.005322107353129768	0.0030871641344472067	0.9386314254848733	0.8968807227223861
39.800000000000004	0.005365246786818267	0.003101801474072352	0.9387151547531551	0.8969420923025948
39.900000000000006	0.005408687239615517	0.0031165434114592827	0.9387983090867489	0.8970030233822703
40.0	0.0054524302387355394	0.0031313904316558894	0.9388808944357894	0.897063520273015
40.1	0.005496477312792569	0.0031463430219880184	0.9389629166795468	0.8971235872353804
40.2	0.005540829991788954	0.003161401672026387	0.9390443816274553	0.8971832284795962
40.300000000000004	0.005585489807103938	0.003176566873558051	0.9391252950201231	0.8972424481662784
40.400000000000006	0.005630458291483009	0.003191839120557538	0.9392056625303262	0.8973012504071328
40.5	0.005675736979025459	0.0032072189091578718	0.9392854897639841	0.8973596392656449
